Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
2,15:48:04.623990,15:48:11.974958,1.0,-1.0,1.0
2,15:48:04.623990,15:48:12.166406,1.0,-1.0,1.0
2,15:48:04.623990,15:48:12.358250,1.0,-1.0,1.0
2,15:48:04.623990,15:48:12.888664,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:13.374317,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:13.566402,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:13.736647,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:13.917065,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.095426,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.266126,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.368806,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.594362,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.736700,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:14.872667,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.030890,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.190092,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.326236,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.485225,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.634426,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.790893,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:15.950457,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:16.096270,1.0,-1.0,1.0
2,15:48:04.623990,15:48:16.287234,1.0,-1.0,1.0
2,15:48:04.623990,15:48:16.479684,1.0,-1.0,1.0
2,15:48:04.623990,15:48:16.616574,1.0,-1.0,1.0
2,15:48:04.623990,15:48:16.835471,1.0,-1.0,1.0
2,15:48:04.623990,15:48:16.986938,1.0,-1.0,1.0
2,15:48:04.623990,15:48:17.156670,1.0,-1.0,1.0
2,15:48:04.623990,15:48:17.336929,1.0,-1.0,1.0
2,15:48:04.623990,15:48:17.508551,1.0,-1.0,1.0
2,15:48:04.623990,15:48:17.700706,1.0,-1.0,1.0
2,15:48:04.623990,15:48:17.886370,1.0,-1.0,1.0
2,15:48:04.623990,15:48:18.086773,1.0,-1.0,1.0
2,15:48:04.623990,15:48:18.278009,1.0,-1.0,1.0
2,15:48:04.623990,15:48:18.479998,1.0,-1.0,1.0
2,15:48:04.623990,15:48:18.672852,1.0,-1.0,1.0
2,15:48:04.623990,15:48:18.891320,1.0,-1.0,1.0
2,15:48:04.623990,15:48:19.103118,1.0,-1.0,1.0
2,15:48:04.623990,15:48:19.315213,1.0,-1.0,1.0
2,15:48:04.623990,15:48:19.517560,1.0,-1.0,1.0
2,15:48:04.623990,15:48:19.705456,1.0,-1.0,1.0
2,15:48:04.623990,15:48:19.916685,1.0,-1.0,1.0
2,15:48:04.623990,15:48:20.127267,1.0,-1.0,1.0
2,15:48:04.623990,15:48:20.319086,1.0,-1.0,1.0
2,15:48:04.623990,15:48:20.487634,1.0,-1.0,1.0
2,15:48:04.623990,15:48:20.831417,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.017916,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.217012,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.410399,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.611420,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.796745,1.0,-1.0,1.0
2,15:48:04.623990,15:48:21.999526,1.0,-1.0,1.0
2,15:48:04.623990,15:48:22.221173,1.0,-1.0,1.0
2,15:48:04.623990,15:48:22.995154,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:23.214452,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:23.407502,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:23.602098,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:23.805377,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:23.985276,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:24.185881,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:24.390519,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:24.573899,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:24.776423,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:24.949264,-1.0,-1.0,-1.0
2,15:48:04.623990,15:48:25.118936,1.0,-1.0,1.0
2,15:48:04.623990,15:48:25.299373,1.0,-1.0,1.0
2,15:48:04.623990,15:48:25.426510,1.0,-1.0,1.0
2,15:48:04.623990,15:48:25.625474,1.0,-1.0,1.0
2,15:48:04.623990,15:48:25.773308,1.0,-1.0,1.0
2,15:48:04.623990,15:48:25.917920,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.076294,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.185858,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.316794,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.483688,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.630129,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.765198,1.0,-1.0,1.0
2,15:48:04.623990,15:48:26.902406,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.057274,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.216767,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.353964,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.521400,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.700077,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.836673,1.0,-1.0,1.0
2,15:48:04.623990,15:48:27.994164,1.0,-1.0,1.0
2,15:48:04.623990,15:48:28.141727,1.0,-1.0,1.0
2,15:48:04.623990,15:48:28.300049,1.0,-1.0,1.0
2,15:48:04.623990,15:48:28.623619,1.0,-1.0,1.0
2,15:48:04.623990,15:48:28.775640,1.0,-1.0,1.0
2,15:48:04.623990,15:48:28.937708,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.128621,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.279009,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.439147,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.593516,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.727566,1.0,-1.0,1.0
2,15:48:04.623990,15:48:29.929070,1.0,-1.0,1.0
2,15:48:04.623990,15:48:30.103638,1.0,-1.0,1.0
2,15:48:04.623990,15:48:30.273209,1.0,-1.0,1.0
2,15:48:04.623990,15:48:30.465117,1.0,-1.0,1.0
