Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
1,17:30:14.659547,17:30:41.008111,1.0,-1.0,1.0
1,17:30:14.659547,17:30:41.243965,1.0,-1.0,1.0
1,17:30:14.659547,17:30:41.441740,1.0,-1.0,1.0
1,17:30:14.659547,17:30:41.849578,1.0,-1.0,1.0
1,17:30:14.659547,17:30:42.641564,1.0,-1.0,1.0
1,17:30:14.659547,17:30:42.859776,1.0,-1.0,1.0
1,17:30:14.659547,17:30:43.945353,1.0,-1.0,1.0
1,17:30:14.659547,17:30:45.450575,1.0,-1.0,1.0
1,17:30:14.659547,17:30:45.945045,1.0,-1.0,1.0
1,17:30:14.659547,17:30:46.258574,1.0,-1.0,1.0
1,17:30:14.659547,17:30:46.616540,1.0,-1.0,1.0
1,17:30:14.659547,17:30:46.895478,1.0,-1.0,1.0
1,17:30:14.659547,17:30:47.223437,1.0,-1.0,1.0
1,17:30:14.659547,17:30:47.945773,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:48.345822,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:48.653128,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:48.936781,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:49.212948,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:49.581203,1.0,-1.0,1.0
1,17:30:14.659547,17:30:49.773068,1.0,-1.0,1.0
1,17:30:14.659547,17:30:49.955842,1.0,-1.0,1.0
1,17:30:14.659547,17:30:50.148807,1.0,-1.0,1.0
1,17:30:14.659547,17:30:50.594075,1.0,-1.0,1.0
1,17:30:14.659547,17:30:51.602761,1.0,-1.0,1.0
1,17:30:14.659547,17:30:52.120532,1.0,-1.0,1.0
1,17:30:14.659547,17:30:52.613962,1.0,-1.0,1.0
1,17:30:14.659547,17:30:52.970309,1.0,-1.0,1.0
1,17:30:14.659547,17:30:53.539819,-1.0,-1.0,-1.0
1,17:30:14.659547,17:30:53.869785,1.0,-1.0,1.0
1,17:30:14.659547,17:30:54.099516,1.0,-1.0,1.0
1,17:30:14.659547,17:30:54.316236,1.0,-1.0,1.0
1,17:30:14.659547,17:30:54.514868,1.0,-1.0,1.0
1,17:30:14.659547,17:30:54.725679,1.0,-1.0,1.0
1,17:30:14.659547,17:30:54.924308,1.0,-1.0,1.0
1,17:30:14.659547,17:30:55.116908,1.0,-1.0,1.0
