Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
1,16:55:42.695607,16:56:05.807580,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:06.012333,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:06.185409,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:06.393368,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:06.582268,1.0,-1.0,1.0
1,16:55:42.695607,16:56:06.721665,1.0,-1.0,1.0
1,16:55:42.695607,16:56:06.871477,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.023167,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.183645,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.349733,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.520596,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.672148,1.0,-1.0,1.0
1,16:55:42.695607,16:56:07.852995,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.034399,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.191336,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.343470,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.494175,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.662265,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.813204,1.0,-1.0,1.0
1,16:55:42.695607,16:56:08.984677,1.0,-1.0,1.0
1,16:55:42.695607,16:56:09.333952,1.0,-1.0,1.0
1,16:55:42.695607,16:56:09.474667,1.0,-1.0,1.0
1,16:55:42.695607,16:56:09.643286,1.0,-1.0,1.0
1,16:55:42.695607,16:56:09.805513,1.0,-1.0,1.0
1,16:55:42.695607,16:56:09.964818,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.126086,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.285401,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.439211,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.587573,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.758596,1.0,-1.0,1.0
1,16:55:42.695607,16:56:10.925369,1.0,-1.0,1.0
1,16:55:42.695607,16:56:11.072881,1.0,-1.0,1.0
1,16:55:42.695607,16:56:11.213449,1.0,-1.0,1.0
1,16:55:42.695607,16:56:11.358809,1.0,-1.0,1.0
1,16:55:42.695607,16:56:11.540684,1.0,-1.0,1.0
1,16:55:42.695607,16:56:11.658899,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:11.814701,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:11.969063,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.120589,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.263343,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.403730,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.698016,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.823265,-1.0,-1.0,-1.0
1,16:55:42.695607,16:56:12.915505,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.052312,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.213143,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.352279,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.494502,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.633745,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.797131,1.0,-1.0,1.0
1,16:55:42.695607,16:56:13.960506,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.125165,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.276238,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.416024,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.576590,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.737367,1.0,-1.0,1.0
1,16:55:42.695607,16:56:14.906569,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.066769,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.217679,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.364776,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.528934,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.694624,1.0,-1.0,1.0
1,16:55:42.695607,16:56:15.862342,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.048353,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.211678,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.371494,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.518570,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.679150,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.831499,1.0,-1.0,1.0
1,16:55:42.695607,16:56:16.998688,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.166491,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.316865,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.466093,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.648916,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.820542,1.0,-1.0,1.0
1,16:55:42.695607,16:56:17.993361,1.0,-1.0,1.0
1,16:55:42.695607,16:56:18.153165,1.0,-1.0,1.0
1,16:55:42.695607,16:56:18.344405,1.0,-1.0,1.0
1,16:55:42.695607,16:56:18.506171,1.0,-1.0,1.0
1,16:55:42.695607,16:56:18.696956,1.0,-1.0,1.0
1,16:55:42.695607,16:56:18.868272,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.056532,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.234638,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.410490,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.593281,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.780520,1.0,-1.0,1.0
1,16:55:42.695607,16:56:19.951941,1.0,-1.0,1.0
1,16:55:42.695607,16:56:20.153866,1.0,-1.0,1.0
1,16:55:42.695607,16:56:20.313368,1.0,-1.0,1.0
1,16:55:42.695607,16:56:20.456026,1.0,-1.0,1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward,Combined Reward
2,16:56:20.479519,16:56:21.932063,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:22.170438,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:22.348756,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:22.773128,1.0,-1.0,1.0
2,16:56:20.479519,16:56:22.916633,1.0,-1.0,1.0
2,16:56:20.479519,16:56:23.089316,1.0,-1.0,1.0
2,16:56:20.479519,16:56:23.284244,1.0,-1.0,1.0
2,16:56:20.479519,16:56:23.489702,1.0,-1.0,1.0
2,16:56:20.479519,16:56:23.683386,1.0,-1.0,1.0
2,16:56:20.479519,16:56:23.863100,1.0,-1.0,1.0
2,16:56:20.479519,16:56:24.047912,1.0,-1.0,1.0
2,16:56:20.479519,16:56:24.248986,1.0,-1.0,1.0
2,16:56:20.479519,16:56:24.424583,1.0,-1.0,1.0
2,16:56:20.479519,16:56:24.624812,1.0,-1.0,1.0
2,16:56:20.479519,16:56:24.821324,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.019382,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.223300,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.423329,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.628552,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.808691,1.0,-1.0,1.0
2,16:56:20.479519,16:56:25.980860,1.0,-1.0,1.0
2,16:56:20.479519,16:56:26.170575,1.0,-1.0,1.0
2,16:56:20.479519,16:56:26.371521,1.0,-1.0,1.0
2,16:56:20.479519,16:56:26.540204,1.0,-1.0,1.0
2,16:56:20.479519,16:56:26.749119,1.0,-1.0,1.0
2,16:56:20.479519,16:56:26.881412,1.0,-1.0,1.0
2,16:56:20.479519,16:56:27.062739,1.0,-1.0,1.0
2,16:56:20.479519,16:56:27.233322,1.0,-1.0,1.0
2,16:56:20.479519,16:56:27.423239,1.0,-1.0,1.0
2,16:56:20.479519,16:56:27.726932,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:27.958071,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:28.147262,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:28.312311,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:28.495825,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:28.685145,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:28.868234,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:29.062705,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:29.358329,1.0,-1.0,1.0
2,16:56:20.479519,16:56:29.473525,1.0,-1.0,1.0
2,16:56:20.479519,16:56:29.644711,1.0,-1.0,1.0
2,16:56:20.479519,16:56:29.816927,1.0,-1.0,1.0
2,16:56:20.479519,16:56:29.968173,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.143667,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.284215,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.434288,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.564389,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.695204,1.0,-1.0,1.0
2,16:56:20.479519,16:56:30.872343,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.033254,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.152500,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.304418,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.465982,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.640390,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.800334,1.0,-1.0,1.0
2,16:56:20.479519,16:56:31.958007,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.117228,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.289598,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.472233,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.665331,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.817390,1.0,-1.0,1.0
2,16:56:20.479519,16:56:32.978736,1.0,-1.0,1.0
2,16:56:20.479519,16:56:33.163983,1.0,-1.0,1.0
2,16:56:20.479519,16:56:33.343163,1.0,-1.0,1.0
2,16:56:20.479519,16:56:33.525260,1.0,-1.0,1.0
2,16:56:20.479519,16:56:33.699777,1.0,-1.0,1.0
2,16:56:20.479519,16:56:33.858420,1.0,-1.0,1.0
2,16:56:20.479519,16:56:34.052949,1.0,-1.0,1.0
2,16:56:20.479519,16:56:34.214808,1.0,-1.0,1.0
2,16:56:20.479519,16:56:34.375077,1.0,-1.0,1.0
2,16:56:20.479519,16:56:34.524255,1.0,-1.0,1.0
2,16:56:20.479519,16:56:34.718563,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:34.921678,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:35.095996,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:35.279493,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:35.455509,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:35.635498,-1.0,-1.0,-1.0
2,16:56:20.479519,16:56:36.091934,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.241749,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.393054,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.543837,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.682325,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.838318,1.0,-1.0,1.0
2,16:56:20.479519,16:56:36.994668,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.145801,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.327942,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.466721,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.634173,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.786083,1.0,-1.0,1.0
2,16:56:20.479519,16:56:37.945298,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.095272,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.246832,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.383291,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.524214,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.684404,1.0,-1.0,1.0
2,16:56:20.479519,16:56:38.837493,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.016635,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.159371,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.290357,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.440972,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.584907,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.724859,1.0,-1.0,1.0
2,16:56:20.479519,16:56:39.865685,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.015818,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.167432,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.308391,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.459184,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.615617,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.801324,1.0,-1.0,1.0
2,16:56:20.479519,16:56:40.950304,1.0,-1.0,1.0
2,16:56:20.479519,16:56:41.112606,1.0,-1.0,1.0
2,16:56:20.479519,16:56:41.273197,1.0,-1.0,1.0
